fromNode	toNode	weight	direction	fromAltName	toAltName
Cre01.g052300	Cre13.g587000	0.455721325314555	undirected	E2F1	Cre13.g587000
Cre05.g237400	Cre06.g257050	0.466267934717709	undirected	DAE1	GBS2
Cre14.g633750	Cre19.g751047	0.415309836363	undirected	IPB2	Cre19.g751047
Cre15.g635150	Cre02.g079700	0.358514085042267	undirected	Cre15.g635150	PYR2
Cre13.g575900	Cre13.g564950	0.24539216916716	undirected	CGL117	EFG13
Cre07.g320500	Cre06.g288650	0.43275543936215	undirected	OPR29	Cre06.g288650
Cre16.g649600	Cre12.g532100	0.453098060848464	undirected	PUF4	Cre12.g532100
Cre12.g499000	Cre16.g662000	0.496991289777693	undirected	Cre12.g499000	HEL62
Cre02.g143650	Cre02.g146000	0.412246984392284	undirected	Cre02.g143650	Cre02.g146000
Cre07.g340050	Cre01.g000600	0.513737396703211	undirected	Cre07.g340050	Cre01.g000600
Cre12.g494550	Cre03.g194400	0.346253990296509	undirected	RNP10	EIF3I
Cre15.g635150	Cre06.g251250	0.411615372228486	undirected	Cre15.g635150	HKR3
Cre10.g423400	Cre06.g298300	0.167644968849002	undirected	Cre10.g423400	MRL1
Cre02.g086550	Cre02.g146300	0.3627359615752	undirected	CGL122	Cre02.g146300
Cre10.g428750	Cre12.g502300	0.438121741196998	undirected	Cre10.g428750	Cre12.g502300
Cre16.g680944	Cre02.g106700	0.386033287934652	undirected	Cre16.g680944	OPR4
Cre12.g492250	Cre03.g183900	0.462408958616546	undirected	TRZ3	Cre03.g183900
Cre16.g683550	Cre12.g522350	0.202550637233019	undirected	Cre16.g683550	TSW1
Cre10.g459600	Cre16.g661550	0.358238713839268	undirected	Cre10.g459600	Cre16.g661550
Cre16.g663450	Cre08.g360350	0.29687066720917	undirected	LCI11B	ADI1
Cre05.g232350	Cre02.g102800	0.427718218153883	undirected	Cre05.g232350	RPB8
Cre03.g210513	Cre06.g311750	0.41980388933774	undirected	Cre03.g210513	Cre06.g311750
Cre02.g109200	Cre06.g278154	0.262168240502434	undirected	Cre02.g109200	Cre06.g278154
Cre16.g663400	Cre02.g117850	0.419804138229093	undirected	LCI11A	Cre02.g117850
Cre17.g723050	Cre07.g346150	0.363605387977118	undirected	Cre17.g723050	Cre07.g346150
Cre09.g400627	Cre02.g145600	0.467947248084312	undirected	Cre09.g400627	Cre02.g145600
Cre14.g632176	Cre08.g361800	0.349957144900076	undirected	Cre14.g632176	RPC31
Cre17.g710100	Cre10.g428678	0.446558232526676	undirected	Cre17.g710100	Cre10.g428678
Cre12.g511400	Cre13.g569400	0.44252584432104	undirected	PPR4	TAUD1
Cre01.g046237	Cre09.g388504	0.317859651821293	undirected	Cre01.g046237	Cre09.g388504
Cre03.g213201	Cre02.g094700	0.501843941839862	undirected	CCS2	Cre02.g094700
Cre02.g145231	Cre12.g524100	0.489234318980035	undirected	Cre02.g145231	CBP80
Cre03.g165750	Cre07.g340550	0.446076609118057	undirected	Cre03.g165750	Cre07.g340550
Cre17.g738200	Cre02.g145600	0.4844224196422	undirected	Cre17.g738200	Cre02.g145600
Cre02.g142650	Cre08.g358530	0.455036283995871	undirected	Cre02.g142650	OPR113
Cre01.g034950	Cre12.g549800	0.351672226305579	undirected	Cre01.g034950	CSK5
Cre06.g278154	Cre09.g393800	0.347303964216212	undirected	Cre06.g278154	Cre09.g393800
Cre02.g094700	Cre10.g429850	0.393336694747184	undirected	Cre02.g094700	Cre10.g429850
Cre04.g218950	Cre09.g388504	0.38125128576719	undirected	Cre04.g218950	Cre09.g388504
Cre02.g146250	Cre12.g549800	0.148432685929893	undirected	NFS1	CSK5
Cre12.g542800	Cre02.g144800	0.364772973085562	undirected	RPC2	LCI8
Cre07.g347200	Cre02.g098600	0.227225704806084	undirected	Cre07.g347200	Cre02.g098600
Cre16.g663450	Cre03.g200431	0.415323321512996	undirected	LCI11B	Cre03.g200431
Cre17.g727700	Cre03.g202350	0.342779999135244	undirected	HEL65	Cre03.g202350
Cre06.g257950	Cre07.g314900	0.493452785200187	undirected	AST4	HEL34
Cre02.g075600	Cre11.g478128	0.377045700290995	undirected	Cre02.g075600	Cre11.g478128
Cre09.g393650	Cre16.g687406	0.188709600216404	undirected	Cre09.g393650	Cre16.g687406
Cre12.g496950	Cre09.g398550	0.282681806504657	undirected	Cre12.g496950	Cre09.g398550
Cre09.g404100	Cre14.g629300	0.430084327738018	undirected	CLV3	Cre14.g629300
Cre02.g087600	Cre01.g008350	0.402311973860643	undirected	Cre02.g087600	Cre01.g008350
Cre09.g388700	Cre05.g237400	0.437979117977796	undirected	Cre09.g388700	DAE1
Cre06.g294200	Cre01.g013900	0.146722057545236	undirected	Cre06.g294200	Cre01.g013900
Cre10.g466350	Cre07.g356600	0.242266007171836	undirected	Cre10.g466350	Cre07.g356600
Cre11.g467575	Cre12.g490850	0.363104434715952	undirected	CLPB4	Cre12.g490850
Cre16.g649100	Cre17.g710100	0.436304654790739	undirected	MAPKKK13	Cre17.g710100
Cre07.g312750	Cre02.g102950	0.420292349336523	undirected	CSL4	Cre02.g102950
Cre15.g640800	Cre10.g458650	0.480854971356641	undirected	Cre15.g640800	Cre10.g458650
Cre05.g232950	Cre11.g479250	0.0728228318670153	undirected	Cre05.g232950	Cre11.g479250
Cre12.g548000	Cre06.g284050	0.347900396116276	undirected	Cre12.g548000	TAF1
Cre01.g034150	Cre12.g558000	0.250574581906882	undirected	Cre01.g034150	MRPS6
Cre16.g683000	Cre01.g018950	0.234616860111821	undirected	Cre16.g683000	DHS1
Cre14.g615950	Cre01.g015600	0.476722008411716	undirected	Cre14.g615950	Cre01.g015600
Cre07.g347200	Cre13.g591350	0.296652786550053	undirected	Cre07.g347200	MFT27
Cre12.g507150	Cre02.g098600	0.365863924664963	undirected	Cre12.g507150	Cre02.g098600
Cre01.g002500	Cre11.g481500	0.280669738689475	undirected	COP1	HIS7
Cre06.g269450	Cre12.g492950	0.475118663164386	undirected	EIF3G	RIR1
Cre17.g734564	Cre13.g571400	0.368139529730379	undirected	MDH1	Cre13.g571400
Cre07.g347200	Cre08.g385800	0.318377065565744	undirected	Cre07.g347200	Cre08.g385800
Cre02.g145231	Cre03.g187400	0.421503945346512	undirected	Cre02.g145231	Cre03.g187400
Cre09.g404350	Cre03.g187200	0.255712293118454	undirected	Cre09.g404350	DLL2
Cre17.g734628	Cre13.g563150	0.442760741033641	undirected	Cre17.g734628	CGLD8
Cre04.g228800	Cre06.g264050	0.265130733061093	undirected	Cre04.g228800	Cre06.g264050
Cre01.g002500	Cre06.g278254	0.451851467518064	undirected	COP1	Cre06.g278254
Cre16.g661588	Cre09.g416800	0.482791634264428	undirected	OPR102	Cre09.g416800
Cre01.g048950	Cre13.g571400	0.23682292330347	undirected	PYR5	Cre13.g571400
Cre02.g077300	Cre03.g175200	0.42332413079055	undirected	NOP1	TOC75
Cre16.g656250	Cre12.g490850	0.382316618131982	undirected	SMP12	Cre12.g490850
Cre16.g653800	Cre02.g102950	0.506999210293467	undirected	OPR101	Cre02.g102950
Cre01.g028450	Cre08.g361800	0.426667527278087	undirected	Cre01.g028450	RPC31
Cre12.g551700	Cre17.g708100	0.322786726077934	undirected	Cre12.g551700	Cre17.g708100
Cre03.g190100	Cre02.g106700	0.37300089529237	undirected	EIF3B	OPR4
Cre16.g693203	Cre12.g538500	0.408755358944016	undirected	Cre16.g693203	Cre12.g538500
Cre02.g145600	Cre04.g226811	0.467997398116101	undirected	Cre02.g145600	Cre04.g226811
Cre09.g398030	Cre03.g156150	0.401905247751814	undirected	Cre09.g398030	HEL13
Cre01.g034950	Cre12.g489900	0.294434417400874	undirected	Cre01.g034950	CYG54
Cre05.g237400	Cre06.g287700	0.346746756216927	undirected	DAE1	Cre06.g287700
Cre15.g635650	Cre02.g080300	0.191960936135962	undirected	Cre15.g635650	Cre02.g080300
Cre01.g034950	Cre05.g232950	0.162511249030375	undirected	Cre01.g034950	Cre05.g232950
Cre13.g581900	Cre01.g018150	0.206180759152426	undirected	Cre13.g581900	Cre01.g018150
Cre14.g629300	Cre13.g603250	0.330481382517387	undirected	Cre14.g629300	OPR61
Cre03.g160500	Cre02.g144800	0.38021498222957	undirected	TSK1	LCI8
Cre08.g383500	Cre17.g702250	0.486094237093296	undirected	Cre08.g383500	Cre17.g702250
Cre12.g496450	Cre06.g257050	0.430862653006371	undirected	RRP4	GBS2
Cre12.g533050	Cre16.g685900	0.517083945185992	undirected	Cre12.g533050	PRMT3
Cre16.g656250	Cre06.g269544	0.328097734118708	undirected	SMP12	Cre06.g269544
Cre16.g661588	Cre10.g462750	0.469666559242378	undirected	OPR102	Cre10.g462750
Cre02.g109200	Cre09.g390171	0.187693605167955	undirected	Cre02.g109200	Cre09.g390171
Cre16.g649600	Cre02.g109050	0.496816900064111	undirected	PUF4	OPR5
Cre10.g434350	Cre04.g215350	0.462853108975167	undirected	CTR2	Cre04.g215350
Cre03.g202350	Cre02.g142600	0.269563205006502	undirected	Cre03.g202350	Cre02.g142600
Cre01.g002500	Cre10.g451950	0.288584442289075	undirected	COP1	AAT1
Cre01.g050500	Cre06.g311400	0.48328589013805	undirected	TCB1	Cre06.g311400
Cre12.g532100	Cre07.g313302	0.473957236010272	undirected	Cre12.g532100	Cre07.g313302
Cre04.g215350	Cre12.g533050	0.521451803706845	undirected	Cre04.g215350	Cre12.g533050
Cre17.g726650	Cre07.g342650	0.471695538797903	undirected	CGL96	Cre07.g342650
Cre12.g533050	Cre09.g400850	0.421842146896341	undirected	Cre12.g533050	CTL4
Cre10.g446450	Cre14.g617151	0.342894202429286	undirected	Cre10.g446450	Cre14.g617151
Cre12.g507750	Cre16.g684850	0.490932742026502	undirected	Cre12.g507750	Cre16.g684850
Cre16.g692250	Cre02.g099300	0.325426675262696	undirected	Cre16.g692250	ANK21
Cre02.g080300	Cre04.g218850	0.291244947562751	undirected	Cre02.g080300	Cre04.g218850
Cre06.g260000	Cre07.g326650	0.475743592307774	undirected	Cre06.g260000	Cre07.g326650
Cre12.g497350	Cre03.g202350	0.335798865927066	undirected	PPR13	Cre03.g202350
Cre03.g199900	Cre06.g254150	0.461181088619366	undirected	EIF4E	UTP1
Cre06.g275100	Cre01.g048750	0.470564273606202	undirected	Cre06.g275100	PPR7
Cre03.g197000	Cre09.g391652	0.493323002775759	undirected	Cre03.g197000	Cre09.g391652
Cre16.g663400	Cre17.g717500	0.377873787247172	undirected	LCI11A	Cre17.g717500
Cre12.g521150	Cre17.g702250	0.397374647071578	undirected	CGL19	Cre17.g702250
Cre17.g720450	Cre12.g555001	0.344795926023043	undirected	Cre17.g720450	Cre12.g555001
Cre08.g370601	Cre01.g049050	0.341355233363376	undirected	Cre08.g370601	Cre01.g049050
Cre12.g529500	Cre06.g257050	0.430853702174698	undirected	Cre12.g529500	GBS2
Cre02.g096700	Cre12.g526850	0.310781541690138	undirected	Cre02.g096700	HEL56
Cre06.g309000	Cre12.g490850	0.241092521635513	undirected	LCIA	Cre12.g490850
Cre12.g520550	Cre02.g102950	0.462836880570231	undirected	TRN1	Cre02.g102950
Cre12.g487200	Cre02.g143350	0.244452930485185	undirected	Cre12.g487200	PDE6
Cre03.g197000	Cre08.g385800	0.425761195742602	undirected	Cre03.g197000	Cre08.g385800
Cre12.g512250	Cre17.g717500	0.451289706293517	undirected	RRP7	Cre17.g717500
Cre12.g520550	Cre04.g228550	0.302614553364348	undirected	TRN1	Cre04.g228550
Cre11.g467651	Cre12.g493000	0.314662880281617	undirected	Cre11.g467651	Cre12.g493000
Cre12.g520750	Cre13.g587800	0.377370319970628	undirected	Cre12.g520750	Cre13.g587800
Cre08.g383500	Cre16.g687301	0.484371816736272	undirected	Cre08.g383500	Cre16.g687301
Cre10.g442650	Cre16.g680850	0.416579353463905	undirected	Cre10.g442650	MDA1
Cre10.g456500	Cre10.g466250	0.476471011096239	undirected	Cre10.g456500	PRP20
Cre12.g538550	Cre09.g409350	0.265202480118404	undirected	Cre12.g538550	RLI1
Cre10.g456500	Cre03.g192850	0.476174427341355	undirected	Cre10.g456500	Cre03.g192850
Cre15.g635150	Cre02.g095350	0.390207451709193	undirected	Cre15.g635150	CGL116
Cre04.g217550	Cre01.g040450	0.371999661210209	undirected	EIF3C	HDT1
Cre02.g095350	Cre12.g540200	0.392593291275583	undirected	CGL116	HEL58
Cre03.g197000	Cre02.g092550	0.403890747380902	undirected	Cre03.g197000	TPR1
Cre14.g629550	Cre02.g111800	0.508898216582841	undirected	Cre14.g629550	Cre02.g111800
Cre12.g522350	Cre01.g048750	0.402173537431405	undirected	TSW1	PPR7
Cre09.g389208	Cre13.g580900	0.425556876573792	undirected	Cre09.g389208	Cre13.g580900
Cre06.g273413	Cre16.g673900	0.437417490506043	undirected	Cre06.g273413	RPC3
Cre06.g281950	Cre10.g428678	0.36250662087575	undirected	Cre06.g281950	Cre10.g428678
Cre13.g603550	Cre07.g349300	0.356326447204388	undirected	Cre13.g603550	HEL41
Cre26.g756747	Cre01.g033900	0.270076365790523	undirected	Cre26.g756747	Cre01.g033900
Cre16.g693203	Cre02.g079700	0.338594202993775	undirected	Cre16.g693203	PYR2
Cre06.g298450	Cre06.g278169	0.465749672446508	undirected	Cre06.g298450	Cre06.g278169
Cre01.g020950	Cre14.g633150	0.524422609816006	undirected	Cre01.g020950	OPR66
Cre08.g378850	Cre10.g438700	0.508881195795819	undirected	RPPK1	Cre10.g438700
Cre06.g283500	Cre14.g613850	0.281613876593196	undirected	Cre06.g283500	Cre14.g613850
Cre07.g314100	Cre06.g261800	0.335188259776143	undirected	Cre07.g314100	Cre06.g261800
Cre09.g410450	Cre03.g192850	0.401367514110385	undirected	ROC15	Cre03.g192850
Cre17.g708100	Cre16.g680944	0.466970236840238	undirected	Cre17.g708100	Cre16.g680944
Cre01.g007100	Cre02.g098600	0.370326036438606	undirected	Cre01.g007100	Cre02.g098600
Cre16.g685200	Cre09.g396698	0.443407425908068	undirected	Cre16.g685200	Cre09.g396698
Cre12.g521150	Cre06.g273413	0.360473068148038	undirected	CGL19	Cre06.g273413
Cre02.g118300	Cre12.g533351	0.502040052917459	undirected	HEL12	CLPB5
Cre17.g702950	Cre07.g356600	0.141642426795452	undirected	Cre17.g702950	Cre07.g356600
Cre02.g078100	Cre03.g196850	0.456657763374599	undirected	EIF5B1	Cre03.g196850
Cre06.g278254	Cre02.g084950	0.457795888373692	undirected	Cre06.g278254	GUK1
Cre07.g354900	Cre15.g640204	0.425254882188778	undirected	Cre07.g354900	Cre15.g640204
Cre12.g499700	Cre24.g755747	0.427597918831808	undirected	Cre12.g499700	Cre24.g755747
Cre10.g442000	Cre14.g617151	0.419106754806057	undirected	Cre10.g442000	Cre14.g617151
Cre16.g685050	Cre16.g676550	0.451302253926232	undirected	LCI15	Cre16.g676550
Cre06.g289950	Cre05.g234657	0.273290358300393	undirected	HEL28	Cre05.g234657
Cre05.g236650	Cre12.g547450	0.305289015076781	undirected	CYG63	VPS9
Cre03.g171650	Cre17.g717800	0.416207744055934	undirected	HEL16	Cre17.g717800
Cre10.g451900	Cre08.g358530	0.431930307353188	undirected	THS1	OPR113
Cre13.g571700	Cre10.g420900	0.469950655745622	undirected	Cre13.g571700	HEL44
Cre06.g306550	Cre10.g467100	0.302145074534048	undirected	Cre06.g306550	Cre10.g467100
Cre03.g190850	Cre01.g002200	0.290612138130257	undirected	ECH1	RPB6
Cre03.g172950	Cre03.g213201	0.520278432421055	undirected	PUS21	CCS2
Cre06.g298300	Cre02.g106300	0.189258788108465	undirected	MRL1	Cre02.g106300
Cre12.g484400	Cre13.g603250	0.322918112043526	undirected	Cre12.g484400	OPR61
Cre07.g326650	Cre14.g632176	0.419785994153865	undirected	Cre07.g326650	Cre14.g632176
Cre14.g614151	Cre03.g194800	0.305417391774415	undirected	Cre14.g614151	Cre03.g194800
Cre16.g662902	Cre02.g109100	0.304800846485115	undirected	Cre16.g662902	PDE23
Cre01.g026450	Cre15.g635650	0.16046767282573	undirected	SRS1	Cre15.g635650
Cre16.g692250	Cre16.g687550	0.43169504598296	undirected	Cre16.g692250	CGL99
Cre07.g354900	Cre09.g396698	0.369455908639958	undirected	Cre07.g354900	Cre09.g396698
Cre10.g439700	Cre12.g510000	0.156819140200386	undirected	CGL28	Cre12.g510000
Cre12.g538500	Cre12.g487200	0.326329855025653	undirected	Cre12.g538500	Cre12.g487200
Cre01.g034150	Cre16.g680944	0.233823136065094	undirected	Cre01.g034150	Cre16.g680944
Cre09.g409350	Cre03.g168100	0.208954229809337	undirected	RLI1	Cre03.g168100
Cre12.g507150	Cre12.g487200	0.288253709956637	undirected	Cre12.g507150	Cre12.g487200
Cre10.g435050	Cre13.g563150	0.144858279955171	undirected	Cre10.g435050	CGLD8
Cre06.g252650	Cre10.g466250	0.352042500168806	undirected	LEU1S	PRP20
Cre14.g632176	Cre16.g679450	0.448298260235675	undirected	Cre14.g632176	Cre16.g679450
Cre03.g161800	Cre07.g325756	0.405332006496207	undirected	Cre03.g161800	Cre07.g325756
Cre16.g663400	Cre06.g249750	0.403872674814072	undirected	LCI11A	Cre06.g249750
Cre16.g649350	Cre11.g467591	0.397341713017624	undirected	Cre16.g649350	Cre11.g467591
Cre03.g190000	Cre12.g497750	0.291768019000477	undirected	Cre03.g190000	Cre12.g497750
Cre07.g354850	Cre08.g373650	0.461911849683059	undirected	Cre07.g354850	Cre08.g373650
Cre12.g494000	Cre06.g273413	0.503000354675189	undirected	CGL82	Cre06.g273413
Cre11.g467547	Cre17.g697450	0.41324027133134	undirected	Cre11.g467547	Cre17.g697450
Cre02.g089050	Cre06.g300550	0.281539447749501	undirected	Cre02.g089050	Cre06.g300550
Cre10.g459600	Cre05.g233600	0.443498189622946	undirected	Cre10.g459600	Cre05.g233600
Cre12.g528950	Cre16.g663400	0.491514452876338	undirected	PUF1	LCI11A
Cre06.g283500	Cre12.g513950	0.327082879455658	undirected	Cre06.g283500	SUFD
Cre07.g347200	Cre01.g015103	0.18090988451043	undirected	Cre07.g347200	Cre01.g015103
Cre19.g751047	Cre07.g339700	0.350217105280316	undirected	Cre19.g751047	SUFC
Cre07.g335150	Cre16.g659050	0.456663810236555	undirected	Cre07.g335150	Cre16.g659050
Cre12.g551700	Cre08.g375650	0.321573896665261	undirected	Cre12.g551700	Cre08.g375650
Cre01.g023150	Cre15.g640204	0.43764528238347	undirected	MCM5	Cre15.g640204
Cre09.g391023	Cre13.g569450	0.321040535416699	undirected	Cre09.g391023	Cre13.g569450
Cre13.g604650	Cre09.g410500	0.179751257421456	undirected	Cre13.g604650	PAP11
Cre16.g685200	Cre01.g033900	0.481213036174599	undirected	Cre16.g685200	Cre01.g033900
Cre10.g418400	Cre03.g165150	0.427550622581739	undirected	Cre10.g418400	Cre03.g165150
Cre14.g615950	Cre11.g467547	0.434865603123408	undirected	Cre14.g615950	Cre11.g467547
Cre10.g451900	Cre11.g467665	0.414069329607776	undirected	THS1	Cre11.g467665
Cre13.g562450	Cre16.g676550	0.471317842400967	undirected	IPB3	Cre16.g676550
Cre09.g416850	Cre14.g626800	0.436116722637754	undirected	Cre09.g416850	OPR64
Cre15.g635700	Cre16.g661900	0.390618577511708	undirected	MAPKKK12	HEL61
Cre04.g213350	Cre13.g570150	0.443441874803245	undirected	Cre04.g213350	Cre13.g570150
Cre05.g242300	Cre07.g348800	0.472429603943791	undirected	EIF3D	TAB1
Cre12.g549700	Cre04.g225000	0.462178381931302	undirected	Cre12.g549700	Cre04.g225000
Cre12.g532350	Cre17.g699750	0.152045457401782	undirected	CAV8	CTL2
Cre09.g391023	Cre07.g313100	0.440909550206018	undirected	Cre09.g391023	Cre07.g313100
Cre09.g390171	Cre12.g502300	0.33575628252275	undirected	Cre09.g390171	Cre12.g502300
Cre04.g213350	Cre01.g039900	0.402482983883237	undirected	Cre04.g213350	TRZ4
Cre01.g049826	Cre06.g278147	0.287259496212995	undirected	PHC59	Cre06.g278147
Cre03.g194400	Cre14.g629300	0.475232019482002	undirected	EIF3I	Cre14.g629300
Cre12.g503150	Cre14.g626500	0.446585303298646	undirected	Cre12.g503150	Cre14.g626500
Cre03.g172200	Cre06.g279750	0.181033078065167	undirected	Cre03.g172200	MAP1A
Cre16.g663400	Cre07.g348800	0.411090159829892	undirected	LCI11A	TAB1
Cre13.g604000	Cre12.g549800	0.227673142558687	undirected	Cre13.g604000	CSK5
Cre13.g566300	Cre03.g200431	0.500376611954035	undirected	Cre13.g566300	Cre03.g200431
Cre02.g145600	Cre13.g564950	0.323268690154841	undirected	Cre02.g145600	EFG13
Cre12.g520750	Cre01.g039900	0.173707495259121	undirected	Cre12.g520750	TRZ4
Cre10.g445600	Cre12.g508200	0.451674163844289	undirected	Cre10.g445600	Cre12.g508200
Cre02.g075600	Cre05.g232950	0.289021145150798	undirected	Cre02.g075600	Cre05.g232950
Cre03.g169650	Cre12.g505200	0.41003257731027	undirected	Cre03.g169650	HEL51
Cre07.g340050	Cre14.g633150	0.517242022309154	undirected	Cre07.g340050	OPR66
Cre02.g077300	Cre14.g626800	0.386587516284164	undirected	NOP1	OPR64
Cre12.g539100	Cre17.g717800	0.404828999330051	undirected	HEL57	Cre17.g717800
Cre14.g628100	Cre16.g673900	0.454829009197822	undirected	Cre14.g628100	RPC3
Cre10.g461700	Cre09.g390250	0.32029303337505	undirected	Cre10.g461700	Cre09.g390250
Cre10.g423400	Cre16.g649600	0.382885569467653	undirected	Cre10.g423400	PUF4
Cre09.g394399	Cre11.g479250	0.230821550795615	undirected	Cre09.g394399	Cre11.g479250
Cre12.g541777	Cre06.g252450	0.391577573859864	undirected	CGL95	Cre06.g252450
Cre06.g281950	Cre02.g107950	0.414845152880299	undirected	Cre06.g281950	Cre02.g107950
Cre01.g023150	Cre17.g699750	0.144853525650133	undirected	MCM5	CTL2
Cre16.g676550	Cre09.g389615	0.429972810869655	undirected	Cre16.g676550	MAC1
Cre12.g533050	Cre10.g420537	0.401133167666971	undirected	Cre12.g533050	Cre10.g420537
Cre01.g004300	Cre14.g617151	0.210880667533996	undirected	ASN1	Cre14.g617151
Cre17.g734100	Cre12.g549700	0.449263189636883	undirected	Cre17.g734100	Cre12.g549700
Cre05.g242300	Cre01.g007100	0.480309104839935	undirected	EIF3D	Cre01.g007100
Cre03.g160500	Cre09.g394400	0.343931765100129	undirected	TSK1	Cre09.g394400
Cre12.g499000	Cre08.g359700	0.354798022572555	undirected	Cre12.g499000	LAS1
Cre17.g700750	Cre02.g146250	0.230644970665976	undirected	Cre17.g700750	NFS1
Cre12.g498100	Cre12.g548000	0.52329154297652	undirected	EIF3E	Cre12.g548000
Cre06.g306550	Cre13.g581100	0.231818106297602	undirected	Cre06.g306550	Cre13.g581100
Cre06.g308850	Cre06.g278182	0.455518908216191	undirected	EIF3X	Cre06.g278182
Cre17.g727700	Cre03.g156150	0.442459169472157	undirected	HEL65	HEL13
Cre12.g547350	Cre01.g052300	0.348047814630333	undirected	CYG31	E2F1
Cre06.g263800	Cre04.g214690	0.345052452251939	undirected	Cre06.g263800	Cre04.g214690
Cre12.g547450	Cre06.g289200	0.335039555671691	undirected	VPS9	Cre06.g289200
Cre01.g004300	Cre06.g263750	0.180644519683064	undirected	ASN1	Cre06.g263750
Cre09.g402589	Cre05.g236650	0.354870421119972	undirected	Cre09.g402589	CYG63
Cre09.g410450	Cre10.g440300	0.394937936602754	undirected	ROC15	SMC5A
Cre10.g456500	Cre17.g697450	0.434125687400522	undirected	Cre10.g456500	Cre17.g697450
Cre03.g154400	Cre12.g549800	0.3481813850386	undirected	MFT15	CSK5
Cre06.g278400	Cre12.g507800	0.420944561201667	undirected	Cre06.g278400	Cre12.g507800
Cre07.g348250	Cre04.g229948	0.502027431568119	undirected	Cre07.g348250	Cre04.g229948
Cre14.g612633	Cre06.g287700	0.257931967881968	undirected	PHC58	Cre06.g287700
Cre06.g263800	Cre02.g107950	0.379859570318727	undirected	Cre06.g263800	Cre02.g107950
Cre06.g257950	Cre12.g512250	0.489212803262583	undirected	AST4	RRP7
Cre13.g564250	Cre07.g317150	0.211957212282034	undirected	EIF3A	MKP7
Cre13.g587050	Cre03.g159350	0.413785113161184	undirected	ERF1	Cre03.g159350
Cre02.g077300	Cre13.g604000	0.387111698815165	undirected	NOP1	Cre13.g604000
Cre02.g095350	Cre14.g612200	0.362869530035581	undirected	CGL116	CYG16
Cre03.g199900	Cre03.g194900	0.422280870724897	undirected	EIF4E	CYA4
Cre03.g158050	Cre06.g311400	0.515892844274704	undirected	Cre03.g158050	Cre06.g311400
Cre01.g029950	Cre07.g313500	0.295602370556536	undirected	Cre01.g029950	Cre07.g313500
Cre19.g751047	Cre03.g187400	0.37146898542366	undirected	Cre19.g751047	Cre03.g187400
Cre17.g745797	Cre10.g450879	0.358353506504517	undirected	Cre17.g745797	Cre10.g450879
Cre09.g388500	Cre02.g107950	0.399343068951681	undirected	Cre09.g388500	Cre02.g107950
Cre16.g661550	Cre09.g393800	0.225490846096639	undirected	Cre16.g661550	Cre09.g393800
Cre07.g332050	Cre14.g633650	0.237799058801497	undirected	Cre07.g332050	PRP6
Cre10.g430501	Cre17.g708100	0.484305389862744	undirected	Cre10.g430501	Cre17.g708100
Cre15.g635650	Cre07.g324000	0.394790271229557	undirected	Cre15.g635650	Cre07.g324000
Cre09.g387150	Cre09.g394400	0.345188597103549	undirected	HSF1	Cre09.g394400
Cre16.g692250	Cre12.g487200	0.232064031780012	undirected	Cre16.g692250	Cre12.g487200
Cre13.g569450	Cre12.g505200	0.351472234460295	undirected	Cre13.g569450	HEL51
Cre07.g348250	Cre09.g391652	0.525846844219244	undirected	Cre07.g348250	Cre09.g391652
Cre15.g639056	Cre08.g361800	0.315373062587142	undirected	Cre15.g639056	RPC31
Cre08.g375650	Cre12.g547450	0.457378957286913	undirected	Cre08.g375650	VPS9
Cre10.g428750	Cre11.g475950	0.274302881263062	undirected	Cre10.g428750	HLM16
Cre13.g567850	Cre06.g309000	0.278988063772245	undirected	Cre13.g567850	LCIA
Cre03.g190100	Cre01.g007100	0.436701652277017	undirected	EIF3B	Cre01.g007100
Cre08.g378850	Cre09.g398030	0.449529119079699	undirected	RPPK1	Cre09.g398030
Cre02.g107100	Cre07.g348700	0.325125086176691	undirected	Cre02.g107100	Cre07.g348700
Cre04.g215350	Cre16.g680944	0.484566602509362	undirected	Cre04.g215350	Cre16.g680944
Cre10.g453600	Cre01.g049826	0.126480820214455	undirected	DES	PHC59
Cre11.g476200	Cre09.g403219	0.455845738956555	undirected	Cre11.g476200	RPB5
Cre12.g543100	Cre11.g467591	0.35491597658613	undirected	Cre12.g543100	Cre11.g467591
Cre06.g290050	Cre13.g569450	0.391988391193357	undirected	Cre06.g290050	Cre13.g569450
Cre05.g234850	Cre06.g251250	0.358627622822081	undirected	Cre05.g234850	HKR3
Cre07.g346900	Cre14.g612200	0.353247240085677	undirected	Cre07.g346900	CYG16
Cre06.g288650	Cre01.g054900	0.473573833008416	undirected	Cre06.g288650	Cre01.g054900
Cre12.g484100	Cre16.g694208	0.337083783189931	undirected	RPC19	Cre16.g694208
Cre06.g311750	Cre12.g496450	0.39371290665174	undirected	Cre06.g311750	RRP4
Cre14.g615500	Cre12.g543100	0.402033382740581	undirected	Cre14.g615500	Cre12.g543100
Cre03.g190100	Cre12.g490850	0.32106758600628	undirected	EIF3B	Cre12.g490850
Cre10.g453600	Cre01.g045500	0.149451922108861	undirected	DES	Cre01.g045500
Cre12.g486550	Cre06.g257050	0.464937591038604	undirected	Cre12.g486550	GBS2
Cre12.g485600	Cre06.g254150	0.416575541514462	undirected	Cre12.g485600	UTP1
Cre10.g461700	Cre03.g172200	0.185082707039567	undirected	Cre10.g461700	Cre03.g172200
Cre02.g103400	Cre10.g436650	0.445093513603815	undirected	OPR118	HEL45
